# Logfile created on 2023-05-03 18:23:52 +0000 by logger.rb/v1.4.3
[2023-05-03T18:23:52+00:00] INFO: Started Cinc Zero at chefzero://localhost:1 with repository at /opt/gitlab/embedded (One version per cookbook)
[2023-05-03T18:23:52+00:00] INFO: *** Cinc Client 17.10.0 ***
[2023-05-03T18:23:52+00:00] INFO: Platform: x86_64-linux
[2023-05-03T18:23:52+00:00] INFO: Cinc-client pid: 32
[2023-05-03T18:23:53+00:00] INFO: Setting the run_list to ["recipe[gitlab-ee]"] from CLI options
[2023-05-03T18:23:53+00:00] INFO: Run List is [recipe[gitlab-ee]]
[2023-05-03T18:23:53+00:00] INFO: Run List expands to [gitlab-ee]
[2023-05-03T18:24:02+00:00] INFO: template[/var/opt/gitlab/gitlab-shell/config.yml] mode changed to 640
[2023-05-03T18:24:02+00:00] INFO: link[Link /opt/gitlab/embedded/service/gitlab-shell/config.yml to /var/opt/gitlab/gitlab-shell/config.yml] created
[2023-05-03T18:24:02+00:00] INFO: link[/opt/gitlab/embedded/service/gitlab-shell/.gitlab_shell_secret] created
[2023-05-03T18:24:02+00:00] INFO: file[/var/opt/gitlab/.ssh/authorized_keys] created file /var/opt/gitlab/.ssh/authorized_keys
[2023-05-03T18:24:02+00:00] INFO: file[/var/opt/gitlab/.ssh/authorized_keys] owner changed to 998
[2023-05-03T18:24:02+00:00] INFO: file[/var/opt/gitlab/.ssh/authorized_keys] group changed to 998
[2023-05-03T18:24:02+00:00] INFO: file[/var/opt/gitlab/.ssh/authorized_keys] mode changed to 600
[2023-05-03T18:24:02+00:00] INFO: directory[/var/opt/gitlab/logrotate] created directory /var/opt/gitlab/logrotate
[2023-05-03T18:24:02+00:00] INFO: directory[/var/opt/gitlab/logrotate] mode changed to 700
[2023-05-03T18:24:02+00:00] INFO: directory[/var/opt/gitlab/logrotate/logrotate.d] created directory /var/opt/gitlab/logrotate/logrotate.d
[2023-05-03T18:24:02+00:00] INFO: directory[/var/opt/gitlab/logrotate/logrotate.d] mode changed to 700
[2023-05-03T18:24:02+00:00] INFO: directory[/var/log/gitlab/logrotate] created directory /var/log/gitlab/logrotate
[2023-05-03T18:24:02+00:00] INFO: directory[/var/log/gitlab/logrotate] owner changed to 0
[2023-05-03T18:24:02+00:00] INFO: directory[/var/log/gitlab/logrotate] mode changed to 700
[2023-05-03T18:24:02+00:00] INFO: template[/var/opt/gitlab/logrotate/logrotate.conf] created file /var/opt/gitlab/logrotate/logrotate.conf
[2023-05-03T18:24:02+00:00] INFO: template[/var/opt/gitlab/logrotate/logrotate.conf] updated file contents /var/opt/gitlab/logrotate/logrotate.conf
[2023-05-03T18:24:02+00:00] INFO: template[/var/opt/gitlab/logrotate/logrotate.conf] mode changed to 644
[2023-05-03T18:24:02+00:00] INFO: template[/var/opt/gitlab/logrotate/logrotate.d/nginx] created file /var/opt/gitlab/logrotate/logrotate.d/nginx
[2023-05-03T18:24:02+00:00] INFO: template[/var/opt/gitlab/logrotate/logrotate.d/nginx] updated file contents /var/opt/gitlab/logrotate/logrotate.d/nginx
[2023-05-03T18:24:02+00:00] INFO: template[/var/opt/gitlab/logrotate/logrotate.d/puma] created file /var/opt/gitlab/logrotate/logrotate.d/puma
[2023-05-03T18:24:02+00:00] INFO: template[/var/opt/gitlab/logrotate/logrotate.d/puma] updated file contents /var/opt/gitlab/logrotate/logrotate.d/puma
[2023-05-03T18:24:02+00:00] INFO: template[/var/opt/gitlab/logrotate/logrotate.d/gitlab-rails] created file /var/opt/gitlab/logrotate/logrotate.d/gitlab-rails
[2023-05-03T18:24:02+00:00] INFO: template[/var/opt/gitlab/logrotate/logrotate.d/gitlab-rails] updated file contents /var/opt/gitlab/logrotate/logrotate.d/gitlab-rails
[2023-05-03T18:24:02+00:00] INFO: template[/var/opt/gitlab/logrotate/logrotate.d/gitlab-shell] created file /var/opt/gitlab/logrotate/logrotate.d/gitlab-shell
[2023-05-03T18:24:02+00:00] INFO: template[/var/opt/gitlab/logrotate/logrotate.d/gitlab-shell] updated file contents /var/opt/gitlab/logrotate/logrotate.d/gitlab-shell
[2023-05-03T18:24:02+00:00] INFO: template[/var/opt/gitlab/logrotate/logrotate.d/gitlab-workhorse] created file /var/opt/gitlab/logrotate/logrotate.d/gitlab-workhorse
[2023-05-03T18:24:02+00:00] INFO: template[/var/opt/gitlab/logrotate/logrotate.d/gitlab-workhorse] updated file contents /var/opt/gitlab/logrotate/logrotate.d/gitlab-workhorse
[2023-05-03T18:24:02+00:00] INFO: template[/var/opt/gitlab/logrotate/logrotate.d/gitlab-pages] created file /var/opt/gitlab/logrotate/logrotate.d/gitlab-pages
[2023-05-03T18:24:02+00:00] INFO: template[/var/opt/gitlab/logrotate/logrotate.d/gitlab-pages] updated file contents /var/opt/gitlab/logrotate/logrotate.d/gitlab-pages
[2023-05-03T18:24:02+00:00] INFO: template[/var/opt/gitlab/logrotate/logrotate.d/gitlab-kas] created file /var/opt/gitlab/logrotate/logrotate.d/gitlab-kas
[2023-05-03T18:24:02+00:00] INFO: template[/var/opt/gitlab/logrotate/logrotate.d/gitlab-kas] updated file contents /var/opt/gitlab/logrotate/logrotate.d/gitlab-kas
[2023-05-03T18:24:02+00:00] INFO: template[/var/opt/gitlab/logrotate/logrotate.d/gitaly] created file /var/opt/gitlab/logrotate/logrotate.d/gitaly
[2023-05-03T18:24:02+00:00] INFO: template[/var/opt/gitlab/logrotate/logrotate.d/gitaly] updated file contents /var/opt/gitlab/logrotate/logrotate.d/gitaly
[2023-05-03T18:24:02+00:00] INFO: template[/var/opt/gitlab/logrotate/logrotate.d/mailroom] created file /var/opt/gitlab/logrotate/logrotate.d/mailroom
[2023-05-03T18:24:02+00:00] INFO: template[/var/opt/gitlab/logrotate/logrotate.d/mailroom] updated file contents /var/opt/gitlab/logrotate/logrotate.d/mailroom
[2023-05-03T18:24:02+00:00] INFO: directory[/opt/gitlab/sv/logrotate] created directory /opt/gitlab/sv/logrotate
[2023-05-03T18:24:02+00:00] INFO: directory[/opt/gitlab/sv/logrotate] owner changed to 0
[2023-05-03T18:24:02+00:00] INFO: directory[/opt/gitlab/sv/logrotate] group changed to 0
[2023-05-03T18:24:02+00:00] INFO: directory[/opt/gitlab/sv/logrotate] mode changed to 755
[2023-05-03T18:24:02+00:00] INFO: template[/opt/gitlab/sv/logrotate/run] created file /opt/gitlab/sv/logrotate/run
[2023-05-03T18:24:02+00:00] INFO: template[/opt/gitlab/sv/logrotate/run] updated file contents /opt/gitlab/sv/logrotate/run
[2023-05-03T18:24:02+00:00] INFO: template[/opt/gitlab/sv/logrotate/run] owner changed to 0
[2023-05-03T18:24:02+00:00] INFO: template[/opt/gitlab/sv/logrotate/run] group changed to 0
[2023-05-03T18:24:02+00:00] INFO: template[/opt/gitlab/sv/logrotate/run] mode changed to 755
[2023-05-03T18:24:02+00:00] INFO: directory[/opt/gitlab/sv/logrotate/log] created directory /opt/gitlab/sv/logrotate/log
[2023-05-03T18:24:02+00:00] INFO: directory[/opt/gitlab/sv/logrotate/log] owner changed to 0
[2023-05-03T18:24:02+00:00] INFO: directory[/opt/gitlab/sv/logrotate/log] group changed to 0
[2023-05-03T18:24:02+00:00] INFO: directory[/opt/gitlab/sv/logrotate/log] mode changed to 755
[2023-05-03T18:24:02+00:00] INFO: directory[/opt/gitlab/sv/logrotate/log/main] created directory /opt/gitlab/sv/logrotate/log/main
[2023-05-03T18:24:02+00:00] INFO: directory[/opt/gitlab/sv/logrotate/log/main] owner changed to 0
[2023-05-03T18:24:02+00:00] INFO: directory[/opt/gitlab/sv/logrotate/log/main] group changed to 0
[2023-05-03T18:24:02+00:00] INFO: directory[/opt/gitlab/sv/logrotate/log/main] mode changed to 755
[2023-05-03T18:24:03+00:00] INFO: template[/opt/gitlab/sv/logrotate/log/config] created file /opt/gitlab/sv/logrotate/log/config
[2023-05-03T18:24:03+00:00] INFO: template[/opt/gitlab/sv/logrotate/log/config] updated file contents /opt/gitlab/sv/logrotate/log/config
[2023-05-03T18:24:03+00:00] INFO: template[/opt/gitlab/sv/logrotate/log/config] owner changed to 0
[2023-05-03T18:24:03+00:00] INFO: template[/opt/gitlab/sv/logrotate/log/config] group changed to 0
[2023-05-03T18:24:03+00:00] INFO: template[/opt/gitlab/sv/logrotate/log/config] mode changed to 644
[2023-05-03T18:24:03+00:00] INFO: template[/opt/gitlab/sv/logrotate/log/config] sending create action to ruby_block[verify_chown_persisted_on_logrotate] (immediate)
[2023-05-03T18:24:03+00:00] INFO: ruby_block[verify_chown_persisted_on_logrotate] called
[2023-05-03T18:24:03+00:00] INFO: link[/var/log/gitlab/logrotate/config] created
[2023-05-03T18:24:03+00:00] INFO: template[/opt/gitlab/sv/logrotate/log/run] created file /opt/gitlab/sv/logrotate/log/run
[2023-05-03T18:24:03+00:00] INFO: template[/opt/gitlab/sv/logrotate/log/run] updated file contents /opt/gitlab/sv/logrotate/log/run
[2023-05-03T18:24:03+00:00] INFO: template[/opt/gitlab/sv/logrotate/log/run] owner changed to 0
[2023-05-03T18:24:03+00:00] INFO: template[/opt/gitlab/sv/logrotate/log/run] group changed to 0
[2023-05-03T18:24:03+00:00] INFO: template[/opt/gitlab/sv/logrotate/log/run] mode changed to 755
[2023-05-03T18:24:03+00:00] INFO: directory[/opt/gitlab/sv/logrotate/env] created directory /opt/gitlab/sv/logrotate/env
[2023-05-03T18:24:03+00:00] INFO: directory[/opt/gitlab/sv/logrotate/env] owner changed to 0
[2023-05-03T18:24:03+00:00] INFO: directory[/opt/gitlab/sv/logrotate/env] group changed to 0
[2023-05-03T18:24:03+00:00] INFO: directory[/opt/gitlab/sv/logrotate/env] mode changed to 755
[2023-05-03T18:24:03+00:00] INFO: directory[/opt/gitlab/sv/logrotate/control] created directory /opt/gitlab/sv/logrotate/control
[2023-05-03T18:24:03+00:00] INFO: directory[/opt/gitlab/sv/logrotate/control] owner changed to 0
[2023-05-03T18:24:03+00:00] INFO: directory[/opt/gitlab/sv/logrotate/control] group changed to 0
[2023-05-03T18:24:03+00:00] INFO: directory[/opt/gitlab/sv/logrotate/control] mode changed to 755
[2023-05-03T18:24:03+00:00] INFO: template[/opt/gitlab/sv/logrotate/control/t] created file /opt/gitlab/sv/logrotate/control/t
[2023-05-03T18:24:03+00:00] INFO: template[/opt/gitlab/sv/logrotate/control/t] updated file contents /opt/gitlab/sv/logrotate/control/t
[2023-05-03T18:24:03+00:00] INFO: template[/opt/gitlab/sv/logrotate/control/t] owner changed to 0
[2023-05-03T18:24:03+00:00] INFO: template[/opt/gitlab/sv/logrotate/control/t] group changed to 0
[2023-05-03T18:24:03+00:00] INFO: template[/opt/gitlab/sv/logrotate/control/t] mode changed to 755
[2023-05-03T18:24:03+00:00] INFO: link[/opt/gitlab/init/logrotate] created
[2023-05-03T18:24:03+00:00] INFO: template[/opt/gitlab/sv/logrotate/run] sending run action to ruby_block[restart_service] (delayed)
[2023-05-03T18:24:03+00:00] INFO: template[/opt/gitlab/sv/logrotate/log/config] sending create action to ruby_block[reload_log_service] (delayed)
[2023-05-03T18:24:03+00:00] INFO: link[/opt/gitlab/service/logrotate] created
[2023-05-03T18:24:07+00:00] INFO: ruby_block[wait for logrotate service socket] called
[2023-05-03T18:24:08+00:00] INFO: ruby_block[reload_log_service] called
[2023-05-03T18:24:08+00:00] INFO: template[/opt/gitlab/sv/logrotate/log/run] sending run action to ruby_block[restart_log_service] (delayed)
[2023-05-03T18:24:08+00:00] INFO: ruby_block[restart_log_service] called
[2023-05-03T18:24:09+00:00] INFO: execute[/opt/gitlab/bin/gitlab-ctl start logrotate] ran successfully
[2023-05-03T18:24:09+00:00] INFO: directory[/var/opt/gitlab/redis] created directory /var/opt/gitlab/redis
[2023-05-03T18:24:09+00:00] INFO: directory[/var/opt/gitlab/redis] owner changed to 997
[2023-05-03T18:24:09+00:00] INFO: directory[/var/opt/gitlab/redis] group changed to 998
[2023-05-03T18:24:09+00:00] INFO: directory[/var/opt/gitlab/redis] mode changed to 750
[2023-05-03T18:24:09+00:00] INFO: directory[/var/log/gitlab/redis] created directory /var/log/gitlab/redis
[2023-05-03T18:24:09+00:00] INFO: directory[/var/log/gitlab/redis] owner changed to 997
[2023-05-03T18:24:09+00:00] INFO: directory[/var/log/gitlab/redis] mode changed to 700
[2023-05-03T18:24:09+00:00] INFO: template[/var/opt/gitlab/redis/redis.conf] created file /var/opt/gitlab/redis/redis.conf
[2023-05-03T18:24:09+00:00] INFO: template[/var/opt/gitlab/redis/redis.conf] updated file contents /var/opt/gitlab/redis/redis.conf
[2023-05-03T18:24:09+00:00] INFO: template[/var/opt/gitlab/redis/redis.conf] owner changed to 997
[2023-05-03T18:24:09+00:00] INFO: template[/var/opt/gitlab/redis/redis.conf] mode changed to 644
[2023-05-03T18:24:09+00:00] INFO: directory[/opt/gitlab/sv/redis] created directory /opt/gitlab/sv/redis
[2023-05-03T18:24:09+00:00] INFO: directory[/opt/gitlab/sv/redis] owner changed to 0
[2023-05-03T18:24:09+00:00] INFO: directory[/opt/gitlab/sv/redis] group changed to 0
[2023-05-03T18:24:09+00:00] INFO: directory[/opt/gitlab/sv/redis] mode changed to 755
[2023-05-03T18:24:09+00:00] INFO: template[/opt/gitlab/sv/redis/run] created file /opt/gitlab/sv/redis/run
[2023-05-03T18:24:09+00:00] INFO: template[/opt/gitlab/sv/redis/run] updated file contents /opt/gitlab/sv/redis/run
[2023-05-03T18:24:09+00:00] INFO: template[/opt/gitlab/sv/redis/run] owner changed to 0
[2023-05-03T18:24:09+00:00] INFO: template[/opt/gitlab/sv/redis/run] group changed to 0
[2023-05-03T18:24:09+00:00] INFO: template[/opt/gitlab/sv/redis/run] mode changed to 755
[2023-05-03T18:24:09+00:00] INFO: directory[/opt/gitlab/sv/redis/log] created directory /opt/gitlab/sv/redis/log
[2023-05-03T18:24:09+00:00] INFO: directory[/opt/gitlab/sv/redis/log] owner changed to 0
[2023-05-03T18:24:09+00:00] INFO: directory[/opt/gitlab/sv/redis/log] group changed to 0
[2023-05-03T18:24:09+00:00] INFO: directory[/opt/gitlab/sv/redis/log] mode changed to 755
[2023-05-03T18:24:09+00:00] INFO: directory[/opt/gitlab/sv/redis/log/main] created directory /opt/gitlab/sv/redis/log/main
[2023-05-03T18:24:09+00:00] INFO: directory[/opt/gitlab/sv/redis/log/main] owner changed to 0
[2023-05-03T18:24:09+00:00] INFO: directory[/opt/gitlab/sv/redis/log/main] group changed to 0
[2023-05-03T18:24:09+00:00] INFO: directory[/opt/gitlab/sv/redis/log/main] mode changed to 755
[2023-05-03T18:24:09+00:00] INFO: template[/opt/gitlab/sv/redis/log/config] created file /opt/gitlab/sv/redis/log/config
[2023-05-03T18:24:09+00:00] INFO: template[/opt/gitlab/sv/redis/log/config] updated file contents /opt/gitlab/sv/redis/log/config
[2023-05-03T18:24:09+00:00] INFO: template[/opt/gitlab/sv/redis/log/config] owner changed to 0
[2023-05-03T18:24:09+00:00] INFO: template[/opt/gitlab/sv/redis/log/config] group changed to 0
[2023-05-03T18:24:09+00:00] INFO: template[/opt/gitlab/sv/redis/log/config] mode changed to 644
[2023-05-03T18:24:09+00:00] INFO: template[/opt/gitlab/sv/redis/log/config] sending create action to ruby_block[verify_chown_persisted_on_redis] (immediate)
[2023-05-03T18:24:09+00:00] INFO: ruby_block[verify_chown_persisted_on_redis] called
[2023-05-03T18:24:09+00:00] INFO: link[/var/log/gitlab/redis/config] created
[2023-05-03T18:24:09+00:00] INFO: template[/opt/gitlab/sv/redis/log/run] created file /opt/gitlab/sv/redis/log/run
[2023-05-03T18:24:09+00:00] INFO: template[/opt/gitlab/sv/redis/log/run] updated file contents /opt/gitlab/sv/redis/log/run
[2023-05-03T18:24:09+00:00] INFO: template[/opt/gitlab/sv/redis/log/run] owner changed to 0
[2023-05-03T18:24:09+00:00] INFO: template[/opt/gitlab/sv/redis/log/run] group changed to 0
[2023-05-03T18:24:09+00:00] INFO: template[/opt/gitlab/sv/redis/log/run] mode changed to 755
[2023-05-03T18:24:09+00:00] INFO: directory[/opt/gitlab/sv/redis/env] created directory /opt/gitlab/sv/redis/env
[2023-05-03T18:24:09+00:00] INFO: directory[/opt/gitlab/sv/redis/env] owner changed to 0
[2023-05-03T18:24:09+00:00] INFO: directory[/opt/gitlab/sv/redis/env] group changed to 0
[2023-05-03T18:24:09+00:00] INFO: directory[/opt/gitlab/sv/redis/env] mode changed to 755
[2023-05-03T18:24:09+00:00] INFO: directory[/opt/gitlab/sv/redis/control] created directory /opt/gitlab/sv/redis/control
[2023-05-03T18:24:09+00:00] INFO: directory[/opt/gitlab/sv/redis/control] owner changed to 0
[2023-05-03T18:24:09+00:00] INFO: directory[/opt/gitlab/sv/redis/control] group changed to 0
[2023-05-03T18:24:09+00:00] INFO: directory[/opt/gitlab/sv/redis/control] mode changed to 755
[2023-05-03T18:24:09+00:00] INFO: link[/opt/gitlab/init/redis] created
[2023-05-03T18:24:09+00:00] INFO: template[/opt/gitlab/sv/redis/run] sending run action to ruby_block[restart_service] (delayed)
[2023-05-03T18:24:09+00:00] INFO: template[/opt/gitlab/sv/redis/log/config] sending create action to ruby_block[reload_log_service] (delayed)
[2023-05-03T18:24:09+00:00] INFO: link[/opt/gitlab/service/redis] created
[2023-05-03T18:24:13+00:00] INFO: ruby_block[wait for redis service socket] called
[2023-05-03T18:24:14+00:00] INFO: ruby_block[reload_log_service] called
[2023-05-03T18:24:14+00:00] INFO: template[/opt/gitlab/sv/redis/log/run] sending run action to ruby_block[restart_log_service] (delayed)
[2023-05-03T18:24:14+00:00] INFO: ruby_block[restart_log_service] called
[2023-05-03T18:24:15+00:00] INFO: execute[/opt/gitlab/bin/gitlab-ctl start redis] ran successfully
[2023-05-03T18:24:15+00:00] INFO: template[/opt/gitlab/etc/gitlab-redis-cli-rc] created file /opt/gitlab/etc/gitlab-redis-cli-rc
[2023-05-03T18:24:15+00:00] INFO: template[/opt/gitlab/etc/gitlab-redis-cli-rc] updated file contents /opt/gitlab/etc/gitlab-redis-cli-rc
[2023-05-03T18:24:15+00:00] INFO: template[/opt/gitlab/etc/gitlab-redis-cli-rc] owner changed to 0
[2023-05-03T18:24:15+00:00] INFO: template[/opt/gitlab/etc/gitlab-redis-cli-rc] group changed to 0
[2023-05-03T18:24:15+00:00] INFO: directory[/var/opt/gitlab/gitaly] created directory /var/opt/gitlab/gitaly
[2023-05-03T18:24:15+00:00] INFO: directory[/var/opt/gitlab/gitaly] owner changed to 998
[2023-05-03T18:24:15+00:00] INFO: directory[/var/opt/gitlab/gitaly] mode changed to 700
[2023-05-03T18:24:15+00:00] INFO: directory[/var/opt/gitlab/gitaly/run] created directory /var/opt/gitlab/gitaly/run
[2023-05-03T18:24:15+00:00] INFO: directory[/var/opt/gitlab/gitaly/run] owner changed to 998
[2023-05-03T18:24:15+00:00] INFO: directory[/var/opt/gitlab/gitaly/run] mode changed to 700
[2023-05-03T18:24:15+00:00] INFO: directory[/var/log/gitlab/gitaly] created directory /var/log/gitlab/gitaly
[2023-05-03T18:24:15+00:00] INFO: directory[/var/log/gitlab/gitaly] owner changed to 998
[2023-05-03T18:24:15+00:00] INFO: directory[/var/log/gitlab/gitaly] mode changed to 700
[2023-05-03T18:24:15+00:00] INFO: directory[/opt/gitlab/etc/gitaly/env] created directory /opt/gitlab/etc/gitaly/env
[2023-05-03T18:24:15+00:00] INFO: file[/opt/gitlab/etc/gitaly/env/HOME] created file /opt/gitlab/etc/gitaly/env/HOME
[2023-05-03T18:24:15+00:00] INFO: file[/opt/gitlab/etc/gitaly/env/HOME] updated file contents /opt/gitlab/etc/gitaly/env/HOME
[2023-05-03T18:24:15+00:00] INFO: file[/opt/gitlab/etc/gitaly/env/PATH] created file /opt/gitlab/etc/gitaly/env/PATH
[2023-05-03T18:24:15+00:00] INFO: file[/opt/gitlab/etc/gitaly/env/PATH] updated file contents /opt/gitlab/etc/gitaly/env/PATH
[2023-05-03T18:24:15+00:00] INFO: file[/opt/gitlab/etc/gitaly/env/TZ] created file /opt/gitlab/etc/gitaly/env/TZ
[2023-05-03T18:24:15+00:00] INFO: file[/opt/gitlab/etc/gitaly/env/TZ] updated file contents /opt/gitlab/etc/gitaly/env/TZ
[2023-05-03T18:24:15+00:00] INFO: file[/opt/gitlab/etc/gitaly/env/PYTHONPATH] created file /opt/gitlab/etc/gitaly/env/PYTHONPATH
[2023-05-03T18:24:15+00:00] INFO: file[/opt/gitlab/etc/gitaly/env/PYTHONPATH] updated file contents /opt/gitlab/etc/gitaly/env/PYTHONPATH
[2023-05-03T18:24:15+00:00] INFO: file[/opt/gitlab/etc/gitaly/env/ICU_DATA] created file /opt/gitlab/etc/gitaly/env/ICU_DATA
[2023-05-03T18:24:15+00:00] INFO: file[/opt/gitlab/etc/gitaly/env/ICU_DATA] updated file contents /opt/gitlab/etc/gitaly/env/ICU_DATA
[2023-05-03T18:24:15+00:00] INFO: file[/opt/gitlab/etc/gitaly/env/SSL_CERT_DIR] created file /opt/gitlab/etc/gitaly/env/SSL_CERT_DIR
[2023-05-03T18:24:15+00:00] INFO: file[/opt/gitlab/etc/gitaly/env/SSL_CERT_DIR] updated file contents /opt/gitlab/etc/gitaly/env/SSL_CERT_DIR
[2023-05-03T18:24:15+00:00] INFO: file[/opt/gitlab/etc/gitaly/env/GITALY_PID_FILE] created file /opt/gitlab/etc/gitaly/env/GITALY_PID_FILE
[2023-05-03T18:24:15+00:00] INFO: file[/opt/gitlab/etc/gitaly/env/GITALY_PID_FILE] updated file contents /opt/gitlab/etc/gitaly/env/GITALY_PID_FILE
[2023-05-03T18:24:15+00:00] INFO: file[/opt/gitlab/etc/gitaly/env/WRAPPER_JSON_LOGGING] created file /opt/gitlab/etc/gitaly/env/WRAPPER_JSON_LOGGING
[2023-05-03T18:24:15+00:00] INFO: file[/opt/gitlab/etc/gitaly/env/WRAPPER_JSON_LOGGING] updated file contents /opt/gitlab/etc/gitaly/env/WRAPPER_JSON_LOGGING
[2023-05-03T18:24:15+00:00] INFO: template[Create Gitaly config.toml] created file /var/opt/gitlab/gitaly/config.toml
[2023-05-03T18:24:15+00:00] INFO: template[Create Gitaly config.toml] updated file contents /var/opt/gitlab/gitaly/config.toml
[2023-05-03T18:24:15+00:00] INFO: template[Create Gitaly config.toml] owner changed to 0
[2023-05-03T18:24:15+00:00] INFO: template[Create Gitaly config.toml] group changed to 998
[2023-05-03T18:24:15+00:00] INFO: template[Create Gitaly config.toml] mode changed to 640
[2023-05-03T18:24:15+00:00] INFO: directory[/opt/gitlab/sv/gitaly] created directory /opt/gitlab/sv/gitaly
[2023-05-03T18:24:15+00:00] INFO: directory[/opt/gitlab/sv/gitaly] owner changed to 0
[2023-05-03T18:24:15+00:00] INFO: directory[/opt/gitlab/sv/gitaly] group changed to 0
[2023-05-03T18:24:15+00:00] INFO: directory[/opt/gitlab/sv/gitaly] mode changed to 755
[2023-05-03T18:24:15+00:00] INFO: template[/opt/gitlab/sv/gitaly/run] created file /opt/gitlab/sv/gitaly/run
[2023-05-03T18:24:15+00:00] INFO: template[/opt/gitlab/sv/gitaly/run] updated file contents /opt/gitlab/sv/gitaly/run
[2023-05-03T18:24:15+00:00] INFO: template[/opt/gitlab/sv/gitaly/run] owner changed to 0
[2023-05-03T18:24:15+00:00] INFO: template[/opt/gitlab/sv/gitaly/run] group changed to 0
[2023-05-03T18:24:15+00:00] INFO: template[/opt/gitlab/sv/gitaly/run] mode changed to 755
[2023-05-03T18:24:15+00:00] INFO: directory[/opt/gitlab/sv/gitaly/log] created directory /opt/gitlab/sv/gitaly/log
[2023-05-03T18:24:15+00:00] INFO: directory[/opt/gitlab/sv/gitaly/log] owner changed to 0
[2023-05-03T18:24:15+00:00] INFO: directory[/opt/gitlab/sv/gitaly/log] group changed to 0
[2023-05-03T18:24:15+00:00] INFO: directory[/opt/gitlab/sv/gitaly/log] mode changed to 755
[2023-05-03T18:24:15+00:00] INFO: directory[/opt/gitlab/sv/gitaly/log/main] created directory /opt/gitlab/sv/gitaly/log/main
[2023-05-03T18:24:15+00:00] INFO: directory[/opt/gitlab/sv/gitaly/log/main] owner changed to 0
[2023-05-03T18:24:15+00:00] INFO: directory[/opt/gitlab/sv/gitaly/log/main] group changed to 0
[2023-05-03T18:24:15+00:00] INFO: directory[/opt/gitlab/sv/gitaly/log/main] mode changed to 755
[2023-05-03T18:24:15+00:00] INFO: template[/opt/gitlab/sv/gitaly/log/config] created file /opt/gitlab/sv/gitaly/log/config
[2023-05-03T18:24:15+00:00] INFO: template[/opt/gitlab/sv/gitaly/log/config] updated file contents /opt/gitlab/sv/gitaly/log/config
[2023-05-03T18:24:15+00:00] INFO: template[/opt/gitlab/sv/gitaly/log/config] owner changed to 0
[2023-05-03T18:24:15+00:00] INFO: template[/opt/gitlab/sv/gitaly/log/config] group changed to 0
[2023-05-03T18:24:15+00:00] INFO: template[/opt/gitlab/sv/gitaly/log/config] mode changed to 644
[2023-05-03T18:24:15+00:00] INFO: template[/opt/gitlab/sv/gitaly/log/config] sending create action to ruby_block[verify_chown_persisted_on_gitaly] (immediate)
[2023-05-03T18:24:15+00:00] INFO: ruby_block[verify_chown_persisted_on_gitaly] called
[2023-05-03T18:24:15+00:00] INFO: link[/var/log/gitlab/gitaly/config] created
[2023-05-03T18:24:15+00:00] INFO: template[/opt/gitlab/sv/gitaly/log/run] created file /opt/gitlab/sv/gitaly/log/run
[2023-05-03T18:24:15+00:00] INFO: template[/opt/gitlab/sv/gitaly/log/run] updated file contents /opt/gitlab/sv/gitaly/log/run
[2023-05-03T18:24:15+00:00] INFO: template[/opt/gitlab/sv/gitaly/log/run] owner changed to 0
[2023-05-03T18:24:15+00:00] INFO: template[/opt/gitlab/sv/gitaly/log/run] group changed to 0
[2023-05-03T18:24:15+00:00] INFO: template[/opt/gitlab/sv/gitaly/log/run] mode changed to 755
[2023-05-03T18:24:15+00:00] INFO: directory[/opt/gitlab/sv/gitaly/env] created directory /opt/gitlab/sv/gitaly/env
[2023-05-03T18:24:15+00:00] INFO: directory[/opt/gitlab/sv/gitaly/env] owner changed to 0
[2023-05-03T18:24:15+00:00] INFO: directory[/opt/gitlab/sv/gitaly/env] group changed to 0
[2023-05-03T18:24:15+00:00] INFO: directory[/opt/gitlab/sv/gitaly/env] mode changed to 755
[2023-05-03T18:24:15+00:00] INFO: directory[/opt/gitlab/sv/gitaly/control] created directory /opt/gitlab/sv/gitaly/control
[2023-05-03T18:24:15+00:00] INFO: directory[/opt/gitlab/sv/gitaly/control] owner changed to 0
[2023-05-03T18:24:15+00:00] INFO: directory[/opt/gitlab/sv/gitaly/control] group changed to 0
[2023-05-03T18:24:15+00:00] INFO: directory[/opt/gitlab/sv/gitaly/control] mode changed to 755
[2023-05-03T18:24:15+00:00] INFO: link[/opt/gitlab/init/gitaly] created
[2023-05-03T18:24:15+00:00] INFO: template[/opt/gitlab/sv/gitaly/run] sending run action to ruby_block[restart_service] (delayed)
[2023-05-03T18:24:15+00:00] INFO: template[/opt/gitlab/sv/gitaly/log/config] sending create action to ruby_block[reload_log_service] (delayed)
[2023-05-03T18:24:15+00:00] INFO: link[/opt/gitlab/service/gitaly] created
[2023-05-03T18:24:18+00:00] INFO: ruby_block[wait for gitaly service socket] called
[2023-05-03T18:24:18+00:00] INFO: ruby_block[reload_log_service] called
[2023-05-03T18:24:18+00:00] INFO: template[/opt/gitlab/sv/gitaly/log/run] sending run action to ruby_block[restart_log_service] (delayed)
[2023-05-03T18:24:20+00:00] INFO: ruby_block[restart_log_service] called
[2023-05-03T18:24:21+00:00] INFO: execute[/opt/gitlab/bin/gitlab-ctl start gitaly] ran successfully
[2023-05-03T18:24:21+00:00] INFO: file[/var/opt/gitlab/gitaly/VERSION] created file /var/opt/gitlab/gitaly/VERSION
